node_id,node_type,name,title,标题_中文,是否主路径,申请日,主IPC分类号,ipc_code
技术方法:微状态重构时间序列,技术方法,微状态重构时间序列,,,,,,
技术方法:使用微状态重构后的时间序列构建脑功能网络,技术方法,使用微状态重构后的时间序列构建脑功能网络,,,,,,
技术原理:EEG微状态是反映大脑活动的最基本状态,技术原理,EEG微状态是反映大脑活动的最基本状态,,,,,,
技术原理:EEG微状态能够应用在脑功能网络的构建上,技术原理,EEG微状态能够应用在脑功能网络的构建上,,,,,,
技术原理:微状态重构时间序列构建的脑功能网络能够更准确反映人脑网络特性,技术原理,微状态重构时间序列构建的脑功能网络能够更准确反映人脑网络特性,,,,,,
Patent:CN108577835B,Patent,CN108577835B,Brain function network construction method based on micro state,一种基于微状态的脑功能网络构建方法,否,2018-05-17,A61B5/0476,
应用场景:精神疾病工作记忆的EEG数据集分析,应用场景,精神疾病工作记忆的EEG数据集分析,,,,,,
技术方法:构建EEG脑功能网络,技术方法,构建EEG脑功能网络,,,,,,
技术原理:微状态重构后的时间序列减少冗余信息,技术原理,微状态重构后的时间序列减少冗余信息,,,,,,
Patent:CN107272905A,Patent,CN107272905A,一种基于eog和emg的交互方法,一种基于eog和emg的交互方法,否,2017-06-29,G06K9/00,
技术问题:提高功能键选择效率,技术问题,提高功能键选择效率,,,,,,
应用场景:虚拟系统,应用场景,虚拟系统,,,,,,
技术方法:将按键分为行选择键和行内虚拟键两大模块,技术方法,将按键分为行选择键和行内虚拟键两大模块,,,,,,
技术方法:通过EOG信号完成行选择,技术方法,通过EOG信号完成行选择,,,,,,
技术方法:行内虚拟键选择交给手指EMG信号,技术方法,行内虚拟键选择交给手指EMG信号,,,,,,
技术原理:与现行PC机的键盘输入方式吻合,技术原理,与现行PC机的键盘输入方式吻合,,,,,,
核心部件:EOG采集装置,核心部件,EOG采集装置,,,,,,
核心部件:手指EMG采集装置,核心部件,手指EMG采集装置,,,,,,
Patent:CN110399817B,Patent,CN110399817B,一种基于改进蝙蝠算法的eeg通道选择方法,一种基于改进蝙蝠算法的eeg通道选择方法,否,2019-07-15,G06N3/12,
技术问题:避免算法陷入局部最优,技术问题,避免算法陷入局部最优,,,,,,
技术问题:实现对EEG信号通道的最优选择,技术问题,实现对EEG信号通道的最优选择,,,,,,
技术问题:降低脑机接口生产成本,技术问题,降低脑机接口生产成本,,,,,,
技术问题:提高脑机接口便利性,技术问题,提高脑机接口便利性,,,,,,
应用场景:脑机接口信息处理,应用场景,脑机接口信息处理,,,,,,
技术方法:改进蝙蝠算法,技术方法,改进蝙蝠算法,,,,,,
技术方法:二进制自适应差分进化蝙蝠算法,技术方法,二进制自适应差分进化蝙蝠算法,,,,,,
技术方法:共空间模式,技术方法,共空间模式,,,,,,
技术方法:支持向量机参数优化,技术方法,支持向量机参数优化,,,,,,
技术原理:蝙蝠算法优化,技术原理,蝙蝠算法优化,,,,,,
核心部件:EEG信号通道,核心部件,EEG信号通道,,,,,,
核心部件:支持向量机,核心部件,支持向量机,,,,,,
Patent:EP3880071A1,Patent,EP3880071A1,Resilience training,韧性训练,否,2019-11-14,A61B5/375,
技术问题:旨在影响深层边缘区域激活,技术问题,旨在影响深层边缘区域激活,,,,,,
技术问题:识别深层边缘区域激活的脑电图特征,技术问题,识别深层边缘区域激活的脑电图特征,,,,,,
应用场景:韧性训练,应用场景,韧性训练,,,,,,
技术方法:暴露于压力诱发扰动,技术方法,暴露于压力诱发扰动,,,,,,
技术方法:执行活动,技术方法,执行活动,,,,,,
技术方法:确定激活水平,技术方法,确定激活水平,,,,,,
技术方法:提供可检测的指示,技术方法,提供可检测的指示,,,,,,
技术原理:深层边缘区域激活,技术原理,深层边缘区域激活,,,,,,
Patent:CZ304005B6,Patent,CZ304005B6,Brain-machine interface with automatic identification of user,具有自动识别用户功能的脑机接口,否,2009-06-26,G06F21/32,
技术问题:自动识别用户,技术问题,自动识别用户,,,,,,
技术问题:识别EEG信号中用于控制设备的心理活动模式,技术问题,识别EEG信号中用于控制设备的心理活动模式,,,,,,
技术方法:参数化和预处理EEG信号,技术方法,参数化和预处理EEG信号,,,,,,
技术方法:复指数函数调制信号,技术方法,复指数函数调制信号,,,,,,
技术方法:抽取,技术方法,抽取,,,,,,
技术方法:分段,技术方法,分段,,,,,,
技术方法:马氏距离计算,技术方法,马氏距离计算,,,,,,
技术方法:确定最小距离,技术方法,确定最小距离,,,,,,
技术方法:时间过滤,技术方法,时间过滤,,,,,,
技术方法:控制策略,技术方法,控制策略,,,,,,
技术原理:复指数函数调制,技术原理,复指数函数调制,,,,,,
技术原理:低通滤波,技术原理,低通滤波,,,,,,
技术原理:样本省略,技术原理,样本省略,,,,,,
技术原理:自相关分析,技术原理,自相关分析,,,,,,
技术原理:马氏距离,技术原理,马氏距离,,,,,,
技术原理:时间过滤,技术原理,时间过滤,,,,,,
技术原理:用户变化检测,技术原理,用户变化检测,,,,,,
核心部件:第一模块（用于参数化和预处理EEG信号）,核心部件,第一模块（用于参数化和预处理EEG信号）,,,,,,
核心部件:第二模块（用于识别心理活动）,核心部件,第二模块（用于识别心理活动）,,,,,,
核心部件:执行构件,核心部件,执行构件,,,,,,
核心部件:第二参数化和预处理模块,核心部件,第二参数化和预处理模块,,,,,,
核心部件:乘法器,核心部件,乘法器,,,,,,
核心部件:抽取单元,核心部件,抽取单元,,,,,,
核心部件:分段单元,核心部件,分段单元,,,,,,
核心部件:自相关分析单元,核心部件,自相关分析单元,,,,,,
核心部件:第二模块(用于识别心理活动),核心部件,第二模块(用于识别心理活动),,,,,,
核心部件:马氏距离计算单元,核心部件,马氏距离计算单元,,,,,,
核心部件:知识库集合,核心部件,知识库集合,,,,,,
核心部件:最小距离确定单元,核心部件,最小距离确定单元,,,,,,
核心部件:知识库选择模块,核心部件,知识库选择模块,,,,,,
核心部件:时间过滤单元,核心部件,时间过滤单元,,,,,,
核心部件:用户变化检测单元,核心部件,用户变化检测单元,,,,,,
核心部件:知识库切换开关,核心部件,知识库切换开关,,,,,,
Patent:WO2019133609A1,Patent,WO2019133609A1,Interface for electroencephalogram for computer control,用于计算机控制的脑电图接口,否,2018-12-26,G06F3/01,
技术方法:脑电图信号分析,技术方法,脑电图信号分析,,,,,,
技术方法:向用户呈现与两个或更多选项相关的信息,技术方法,向用户呈现与两个或更多选项相关的信息,,,,,,
技术方法:选择一个动作,技术方法,选择一个动作,,,,,,
技术方法:生成与所选动作相关联的输出,技术方法,生成与所选动作相关联的输出,,,,,,
Patent:US10671164B2,Patent,US10671164B2,Interface for electroencephalogram for computer control,用于计算机控制的脑电图接口,否,2017-12-27,A61B5/375,
技术方法:从传感器接收脑电图信号,技术方法,从传感器接收脑电图信号,,,,,,
技术方法:生成与所选动作相关的输出,技术方法,生成与所选动作相关的输出,,,,,,
Patent:WO2023151912A1,Patent,WO2023151912A1,Method and device for carrying out eye tracking,用于执行眼动追踪的方法和设备,否,2023-01-19,G06F3/01,
技术问题:确定眼睛位置和/或眼睛姿态,技术问题,确定眼睛位置和/或眼睛姿态,,,,,,
技术问题:控制应用系统的功能,技术问题,控制应用系统的功能,,,,,,
应用场景:控制应用系统功能,应用场景,控制应用系统功能,,,,,,
技术方法:通过接触电极随时间记录EEG信号,技术方法,通过接触电极随时间记录EEG信号,,,,,,
技术方法:为连续的时间窗口提供来自信号块的输入数据记录,技术方法,为连续的时间窗口提供来自信号块的输入数据记录,,,,,,
技术方法:在基于数据的眼动模型中评估输入数据记录,技术方法,在基于数据的眼动模型中评估输入数据记录,,,,,,
技术方法:使用具有循环层和神经元层的神经网络,技术方法,使用具有循环层和神经元层的神经网络,,,,,,
技术原理:基于数据的眼动模型,技术原理,基于数据的眼动模型,,,,,,
技术原理:循环层（LSTM层或GRU层或变换器层）,技术原理,循环层（LSTM层或GRU层或变换器层）,,,,,,
核心部件:接触电极,核心部件,接触电极,,,,,,
核心部件:眼动模型,核心部件,眼动模型,,,,,,
核心部件:循环层,核心部件,循环层,,,,,,
核心部件:神经元层,核心部件,神经元层,,,,,,
Patent:CN110399817A,Patent,CN110399817A,一种基于改进蝙蝠算法的eeg通道选择系统,一种基于改进蝙蝠算法的eeg通道选择系统,否,2019-07-15,G06K9/62,
技术原理:智能搜索最佳EEG信号通道和参数,技术原理,智能搜索最佳EEG信号通道和参数,,,,,,
核心部件:EEG通道选择系统,核心部件,EEG通道选择系统,,,,,,
Patent:US2018014130A1,Patent,US2018014130A1,Hearing assistance system comprising an eeg-recording and analysis system,包含脑电图记录和分析系统的听力辅助系统,否,2017-07-10,A61B5/0476,
技术问题:确定用户当前关注的声源,技术问题,确定用户当前关注的声源,,,,,,
应用场景:听力辅助系统,应用场景,听力辅助系统,,,,,,
技术方法:选择性算法,技术方法,选择性算法,,,,,,
技术方法:最小化代价函数,技术方法,最小化代价函数,,,,,,
技术方法:构建分类器模型,技术方法,构建分类器模型,,,,,,
技术原理:测量各个声源与EEG信号之间相关性,技术原理,测量各个声源与EEG信号之间相关性,,,,,,
核心部件:源选择处理单元,核心部件,源选择处理单元,,,,,,
Patent:US2019167974A1,Patent,US2019167974A1,Electric device for measuring eeg signal or electric stimulation,用于测量脑电图信号或电刺激的电子设备,否,2019-02-08,A61N1/04,
技术方法:选择性地连接多个电极单元,技术方法,选择性地连接多个电极单元,,,,,,
技术方法:选择性地连接多个微电极,技术方法,选择性地连接多个微电极,,,,,,
技术原理:形成电阵列,技术原理,形成电阵列,,,,,,
核心部件:开关单元,核心部件,开关单元,,,,,,
Patent:EP4203793A1,Patent,EP4203793A1,Method and system for quantifying attention,量化注意力的方法和系统,否,2021-08-25,G06N3/02,
技术问题:估计注意力,技术问题,估计注意力,,,,,,
技术方法:分割脑电图数据,技术方法,分割脑电图数据,,,,,,
技术方法:划分第一时间窗口,技术方法,划分第一时间窗口,,,,,,
技术方法:划分第二时间窗口,技术方法,划分第二时间窗口,,,,,,
技术方法:处理时间窗口,技术方法,处理时间窗口,,,,,,
技术原理:刺激同步,技术原理,刺激同步,,,,,,
技术原理:变化开始,技术原理,变化开始,,,,,,
Patent:US2017105645A1,Patent,US2017105645A1,Electroencephalography with application of transcranial magnetic stimulation,应用经颅磁刺激的脑电图,否,2016-10-13,A61B5/0408,
技术问题:TMS伪影干扰EEG信号,技术问题,TMS伪影干扰EEG信号,,,,,,
技术方法:拟合初始递减有理时间函数,技术方法,拟合初始递减有理时间函数,,,,,,
技术方法:线性组合拟合,技术方法,线性组合拟合,,,,,,
技术方法:从EEG信号中移除TMS伪影分量,技术方法,从EEG信号中移除TMS伪影分量,,,,,,
技术原理:TMS伪影分量拟合,技术原理,TMS伪影分量拟合,,,,,,
技术原理:递减有理时间函数,技术原理,递减有理时间函数,,,,,,
核心部件:EEG电极阵列,核心部件,EEG电极阵列,,,,,,
Patent:IN202641038960A,Patent,IN202641038960A,Non-Invasive EEG-Based Brain-Computer Interface Robotic Control System Featuring Adaptive Blink Detection and Mobility Assistance,无创脑电图脑机接口机器人控制系统，具备自适应眨眼检测和移动辅助功能,否,2026-03-29,A61B5/0476,
技术问题:检测有意眨眼,技术问题,检测有意眨眼,,,,,,
技术问题:障碍物检测,技术问题,障碍物检测,,,,,,
技术问题:自适应速度控制,技术问题,自适应速度控制,,,,,,
应用场景:轮椅导航,应用场景,轮椅导航,,,,,,
应用场景:免提人机交互,应用场景,免提人机交互,,,,,,
技术方法:移动平均平滑,技术方法,移动平均平滑,,,,,,
技术方法:基于自适应阈值的眨眼检测算法,技术方法,基于自适应阈值的眨眼检测算法,,,,,,
技术方法:SVM,技术方法,SVM,,,,,,
技术方法:决策树算法,技术方法,决策树算法,,,,,,
技术方法:基于超声波传感器的避碰算法,技术方法,基于超声波传感器的避碰算法,,,,,,
技术方法:眨眼持续时间映射算法,技术方法,眨眼持续时间映射算法,,,,,,
技术原理:眼部伪迹与有意眨眼相关,技术原理,眼部伪迹与有意眨眼相关,,,,,,
