source,relation,target,patent_pub
Patent:KR1020220119161A,解决,技术问题:用户意图确定,KR1020220119161A
Patent:KR1020220119161A,应用于,应用场景:脑机接口,KR1020220119161A
Patent:KR1020220119161A,采用,技术方法:提供视觉刺激,KR1020220119161A
Patent:KR1020220119161A,采用,技术方法:视觉刺激具有特征调制,KR1020220119161A
Patent:KR1020220119161A,采用,技术方法:测量对由用户观看的对象的神经响应,KR1020220119161A
Patent:KR1020220119161A,基于,技术原理:对视觉刺激的神经反应与调制相关,KR1020220119161A
技术方法:测量对由用户观看的对象的神经响应,处理,生物信号类型:神经响应,KR1020220119161A
Patent:KR1020220119161A,属于,技术主题:输入输出装置 (G06F3),KR1020220119161A
Patent:KR1020220119161A,公开国家,国家:韩国,KR1020220119161A
Patent:KR1020220119161A,公开年,年份:2021,KR1020220119161A
Patent:CN110221701A,解决,技术问题:用户安全,CN110221701A
Patent:CN110221701A,解决,技术问题:虚拟现实系统被动接受用户指令，无法根据用户状态及时反馈,CN110221701A
Patent:CN110221701A,应用于,应用场景:虚拟现实场景,CN110221701A
Patent:CN110221701A,应用于,应用场景:虚拟现实设备,CN110221701A
Patent:CN110221701A,采用,技术方法:采集诱发脑电信号数据,CN110221701A
Patent:CN110221701A,采用,技术方法:脑电信号比较,CN110221701A
Patent:CN110221701A,采用,技术方法:控制调整虚拟现实场景的具体呈现效果,CN110221701A
Patent:CN110221701A,采用,技术方法:虚拟现实脑电交互方法,CN110221701A
Patent:CN110221701A,基于,技术原理:根据用户脑电信息判断用户的情感与精神状态，及时做出反馈,CN110221701A
Patent:CN110221701A,包括,核心部件:虚拟现实系统,CN110221701A
技术方法:采集诱发脑电信号数据,处理,生物信号类型:诱发脑电信号,CN110221701A
技术方法:脑电信号比较,处理,生物信号类型:诱发脑电信号,CN110221701A
技术方法:虚拟现实脑电交互方法,处理,生物信号类型:诱发脑电信号,CN110221701A
Patent:CN110221701A,属于,技术主题:输入输出装置 (G06F3),CN110221701A
Patent:CN110221701A,公开国家,国家:中国,CN110221701A
Patent:CN110221701A,公开年,年份:2019,CN110221701A
Patent:KR20170085000A,解决,技术问题:脑状态测量,KR20170085000A
Patent:KR20170085000A,解决,技术问题:确定与虚拟环境中的虚拟对象的交互,KR20170085000A
Patent:KR20170085000A,解决,技术问题:确定触觉效果,KR20170085000A
Patent:KR20170085000A,应用于,应用场景:虚拟环境,KR20170085000A
Patent:KR20170085000A,应用于,应用场景:人机接口,KR20170085000A
Patent:KR20170085000A,采用,技术方法:接收传感器信号,KR20170085000A
Patent:KR20170085000A,采用,技术方法:分析传感器信号,KR20170085000A
Patent:KR20170085000A,采用,技术方法:确定触觉效果,KR20170085000A
Patent:KR20170085000A,采用,技术方法:发送触觉信号,KR20170085000A
Patent:KR20170085000A,基于,技术原理:神经接口检测神经系统相关的电信号,KR20170085000A
Patent:KR20170085000A,基于,技术原理:触觉效果,KR20170085000A
Patent:KR20170085000A,包括,核心部件:处理器,KR20170085000A
Patent:KR20170085000A,包括,核心部件:神经接口,KR20170085000A
Patent:KR20170085000A,包括,核心部件:触觉输出设备,KR20170085000A
技术方法:接收传感器信号,处理,生物信号类型:电信号,KR20170085000A
技术方法:分析传感器信号,处理,生物信号类型:电信号,KR20170085000A
Patent:KR20170085000A,属于,技术主题:输入输出装置 (G06F3),KR20170085000A
Patent:KR20170085000A,公开国家,国家:韩国,KR20170085000A
Patent:KR20170085000A,公开年,年份:2017,KR20170085000A
Patent:US2020373001A1,解决,技术问题:检测用户实时脑电图反应,US2020373001A1
Patent:US2020373001A1,解决,技术问题:无线数据传输,US2020373001A1
Patent:US2020373001A1,应用于,应用场景:现实世界（非临床）环境,US2020373001A1
Patent:US2020373001A1,应用于,应用场景:用户活动,US2020373001A1
Patent:US2020373001A1,采用,技术方法:机载处理,US2020373001A1
Patent:US2020373001A1,采用,技术方法:无线通信,US2020373001A1
Patent:US2020373001A1,采用,技术方法:实时转换,US2020373001A1
Patent:US2020373001A1,基于,技术原理:脑电图信号转换为心理状态指标,US2020373001A1
Patent:US2020373001A1,包括,核心部件:头戴式可穿戴设备,US2020373001A1
Patent:US2020373001A1,包括,核心部件:处理器,US2020373001A1
技术方法:机载处理,处理,生物信号类型:脑电图信号,US2020373001A1
技术方法:无线通信,处理,生物信号类型:脑电图信号,US2020373001A1
技术方法:实时转换,处理,生物信号类型:脑电图信号,US2020373001A1
Patent:US2020373001A1,属于,技术主题:身体诊断测量 (A61B5),US2020373001A1
Patent:US2020373001A1,公开国家,国家:美国,US2020373001A1
Patent:US2020373001A1,公开年,年份:2018,US2020373001A1
Patent:US11524209B1,解决,技术问题:长期使用,US11524209B1
Patent:US11524209B1,解决,技术问题:脑波检测改善,US11524209B1
Patent:US11524209B1,应用于,应用场景:游戏化脑波诱导,US11524209B1
Patent:US11524209B1,采用,技术方法:结合游戏元素,US11524209B1
Patent:US11524209B1,采用,技术方法:虚拟对象,US11524209B1
Patent:US11524209B1,采用,技术方法:游戏化,US11524209B1
Patent:US11524209B1,基于,技术原理:主动参与增强脑波活动,US11524209B1
Patent:US11524209B1,基于,技术原理:游戏化的娱乐性质鼓励长期使用,US11524209B1
Patent:US11524209B1,包括,核心部件:显示器,US11524209B1
Patent:US11524209B1,包括,核心部件:发光设备,US11524209B1
Patent:US11524209B1,包括,核心部件:发光设备,US11524209B1
Patent:US11524209B1,包括,核心部件:触觉反馈设备,US11524209B1
Patent:US11524209B1,包括,核心部件:监测用户注意力的设备,US11524209B1
Patent:US11524209B1,包括,核心部件:软件应用程序,US11524209B1
技术方法:结合游戏元素,处理,生物信号类型:脑电信号,US11524209B1
技术方法:虚拟对象,处理,生物信号类型:脑电信号,US11524209B1
技术方法:游戏化,处理,生物信号类型:脑电信号,US11524209B1
Patent:US11524209B1,属于,技术主题:输入输出装置 (G06F3),US11524209B1
Patent:US11524209B1,公开国家,国家:美国,US11524209B1
Patent:US11524209B1,公开年,年份:2022,US11524209B1
Patent:WO2020056190A1,解决,技术问题:如何适配VR/AR训练以保持用户最佳学习区,WO2020056190A1
Patent:WO2020056190A1,应用于,应用场景:虚拟现实场景,WO2020056190A1
Patent:WO2020056190A1,应用于,应用场景:虚拟现实图像内容显示,WO2020056190A1
Patent:WO2020056190A1,采用,技术方法:基于生物统计数据的反馈适配,WO2020056190A1
Patent:WO2020056190A1,采用,技术方法:预测分析,WO2020056190A1
Patent:WO2020056190A1,基于,技术原理:生物统计数据与心理/神经学因素的关联,WO2020056190A1
Patent:WO2020056190A1,基于,技术原理:认知负荷,WO2020056190A1
Patent:WO2020056190A1,基于,技术原理:注意力,WO2020056190A1
Patent:WO2020056190A1,基于,技术原理:焦虑,WO2020056190A1
Patent:WO2020056190A1,基于,技术原理:动机,WO2020056190A1
技术方法:基于生物统计数据的反馈适配,处理,生物信号类型:脑电(EEG)数据,WO2020056190A1
技术方法:基于生物统计数据的反馈适配,处理,生物信号类型:生物信号数据,WO2020056190A1
技术方法:预测分析,处理,生物信号类型:脑电(EEG)数据,WO2020056190A1
技术方法:预测分析,处理,生物信号类型:生物信号数据,WO2020056190A1
Patent:WO2020056190A1,属于,技术主题:身体诊断测量 (A61B5),WO2020056190A1
Patent:WO2020056190A1,公开国家,国家:世界知识产权组织,WO2020056190A1
Patent:WO2020056190A1,公开年,年份:2019,WO2020056190A1
Patent:CN114401670A,解决,技术问题:定制产品配方,CN114401670A
Patent:CN114401670A,解决,技术问题:定制产品配方,CN114401670A
Patent:CN114401670A,应用于,应用场景:产品定制,CN114401670A
Patent:CN114401670A,应用于,应用场景:产品定制,CN114401670A
Patent:CN114401670A,采用,技术方法:检测神经信号,CN114401670A
Patent:CN114401670A,采用,技术方法:检测心理状态,CN114401670A
Patent:CN114401670A,采用,技术方法:改良产品配方,CN114401670A
Patent:CN114401670A,采用,技术方法:呈现改良后的产品配方,CN114401670A
Patent:CN114401670A,基于,技术原理:感觉输入,CN114401670A
Patent:CN114401670A,基于,技术原理:心理状态调节,CN114401670A
技术方法:检测神经信号,处理,生物信号类型:脑信号,CN114401670A
Patent:CN114401670A,属于,技术主题:身体诊断测量 (A61B5),CN114401670A
Patent:CN114401670A,公开国家,国家:中国,CN114401670A
Patent:CN114401670A,公开年,年份:2020,CN114401670A
Patent:WO2020219402A1,解决,技术问题:定制产品配方,WO2020219402A1
Patent:WO2020219402A1,解决,技术问题:定制产品配方,WO2020219402A1
Patent:WO2020219402A1,应用于,应用场景:产品定制,WO2020219402A1
Patent:WO2020219402A1,采用,技术方法:检测脑活动,WO2020219402A1
Patent:WO2020219402A1,采用,技术方法:检测精神状态,WO2020219402A1
Patent:WO2020219402A1,采用,技术方法:修改产品配方,WO2020219402A1
Patent:WO2020219402A1,采用,技术方法:呈现产品制剂,WO2020219402A1
Patent:WO2020219402A1,基于,技术原理:感觉输入,WO2020219402A1
Patent:WO2020219402A1,基于,技术原理:游戏化,WO2020219402A1
技术方法:检测脑活动,处理,生物信号类型:脑活动,WO2020219402A1
技术方法:检测精神状态,处理,生物信号类型:脑活动,WO2020219402A1
Patent:WO2020219402A1,属于,技术主题:身体诊断测量 (A61B5),WO2020219402A1
Patent:WO2020219402A1,公开国家,国家:世界知识产权组织,WO2020219402A1
Patent:WO2020219402A1,公开年,年份:2020,WO2020219402A1
Patent:US62894578P0,解决,技术问题:产品配方评估,US62894578P0
Patent:US62894578P0,解决,技术问题:产品定制,US62894578P0
Patent:US62894578P0,应用于,应用场景:产品定制,US62894578P0
Patent:US62894578P0,应用于,应用场景:产品定制,US62894578P0
Patent:US62894578P0,采用,技术方法:检测神经信号,US62894578P0
Patent:US62894578P0,采用,技术方法:检测精神状态,US62894578P0
Patent:US62894578P0,采用,技术方法:修改产品配方,US62894578P0
Patent:US62894578P0,基于,技术原理:感觉输入,US62894578P0
Patent:US62894578P0,基于,技术原理:游戏化,US62894578P0
技术方法:检测神经信号,处理,生物信号类型:脑信号,US62894578P0
Patent:US62894578P0,公开国家,国家:美国,US62894578P0
Patent:US62894578P0,公开年,年份:2019,US62894578P0
Patent:US62839405P0,解决,技术问题:产品配方评估,US62839405P0
Patent:US62839405P0,解决,技术问题:产品配方评估,US62839405P0
Patent:US62839405P0,应用于,应用场景:产品定制,US62839405P0
Patent:US62839405P0,应用于,应用场景:产品定制,US62839405P0
Patent:US62839405P0,采用,技术方法:检测神经信号,US62839405P0
Patent:US62839405P0,采用,技术方法:检测精神状态,US62839405P0
Patent:US62839405P0,采用,技术方法:修改产品配方,US62839405P0
Patent:US62839405P0,基于,技术原理:感觉神经系统将产品配方输入到用户大脑,US62839405P0
Patent:US62839405P0,基于,技术原理:心理状态调节,US62839405P0
技术方法:检测神经信号,处理,生物信号类型:脑信号,US62839405P0
Patent:US62839405P0,公开国家,国家:美国,US62839405P0
Patent:US62839405P0,公开年,年份:2019,US62839405P0
Patent:GB2627469A,解决,技术问题:认知状态估计,GB2627469A
Patent:GB2627469A,解决,技术问题:认知状态估计,GB2627469A
Patent:GB2627469A,应用于,应用场景:云平台,GB2627469A
Patent:GB2627469A,应用于,应用场景:虚拟环境,GB2627469A
Patent:GB2627469A,应用于,应用场景:虚拟游戏世界,GB2627469A
Patent:GB2627469A,采用,技术方法:机器学习云部署模型,GB2627469A
Patent:GB2627469A,采用,技术方法:状态向量生成,GB2627469A
Patent:GB2627469A,采用,技术方法:传感器数据接收,GB2627469A
Patent:GB2627469A,采用,技术方法:玩家状态服务,GB2627469A
Patent:GB2627469A,基于,技术原理:认知状态估计,GB2627469A
Patent:GB2627469A,基于,技术原理:行为与生理信号推断,GB2627469A
Patent:GB2627469A,包括,核心部件:云平台,GB2627469A
Patent:GB2627469A,包括,核心部件:输入设备,GB2627469A
Patent:GB2627469A,包括,核心部件:机器学习模型,GB2627469A
技术方法:传感器数据接收,处理,生物信号类型:皮肤电反应,GB2627469A
Patent:GB2627469A,属于,技术主题:输入输出装置 (G06F3),GB2627469A
Patent:GB2627469A,公开国家,国家:英国,GB2627469A
Patent:GB2627469A,公开年,年份:2023,GB2627469A
Patent:US2017188932A1,解决,技术问题:评估脑活动,US2017188932A1
Patent:US2017188932A1,解决,技术问题:脑活动评估,US2017188932A1
Patent:US2017188932A1,应用于,应用场景:神经功能障碍检测,US2017188932A1
Patent:US2017188932A1,应用于,应用场景:临床康复,US2017188932A1
Patent:US2017188932A1,采用,技术方法:收集和传输数据,US2017188932A1
Patent:US2017188932A1,采用,技术方法:第一评估,US2017188932A1
Patent:US2017188932A1,采用,技术方法:第二评估,US2017188932A1
Patent:US2017188932A1,采用,技术方法:比较第一评估和第二评估,US2017188932A1
Patent:US2017188932A1,采用,技术方法:记录一致性,US2017188932A1
Patent:US2017188932A1,包括,核心部件:评估设备,US2017188932A1
Patent:US2017188932A1,包括,核心部件:计算设备,US2017188932A1
技术方法:收集和传输数据,处理,生物信号类型:脑电活动,US2017188932A1
技术方法:第一评估,处理,生物信号类型:脑电活动,US2017188932A1
技术方法:第二评估,处理,生物信号类型:脑电活动,US2017188932A1
Patent:US2017188932A1,属于,技术主题:身体诊断测量 (A61B5),US2017188932A1
Patent:US2017188932A1,公开国家,国家:美国,US2017188932A1
Patent:US2017188932A1,公开年,年份:2016,US2017188932A1
Patent:US10463272B1,解决,技术问题:入耳式脑电图设备,US10463272B1
Patent:US10463272B1,解决,技术问题:表面特征或穿透器不会弯曲或断裂,US10463272B1
Patent:US10463272B1,解决,技术问题:限制应用深度,US10463272B1
Patent:US10463272B1,解决,技术问题:在正常应用期间锚定电极或其他设备,US10463272B1
Patent:US10463272B1,应用于,应用场景:脑电图记录,US10463272B1
Patent:US10463272B1,采用,技术方法:表面特征或穿透器设计,US10463272B1
Patent:US10463272B1,采用,技术方法:包装系统包括井和电解液,US10463272B1
Patent:US10463272B1,基于,技术原理:限制施加深度,US10463272B1
Patent:US10463272B1,基于,技术原理:电解液涂层保持,US10463272B1
